SMILES,LogS
COc1cc2c(c(OC)c1OC)-c1ccc(O)c(=O)cc1C([NH3+])CC2,-1.39
CC(Cl)S(=O)(=O)Cl,-1.367
O=C([O-])CCC(=O)OCC(NC(=O)C(Cl)Cl)C(O)c1ccc([N+](=O)[O-])cc1,-2.082
O=C(c1ccccc1)c1c(O)cc(O)cc1O,-1.871
CCCCCCCCCCCCOC(=O)c1cccnc1,-3.288
CCC(O)(CC)C(=O)[O-],-0.706
CCCCCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCCCCC,-5.631
CNc1ccc(O)c2c1C(=O)c1c(O)ccc(NC)c1C2=O,-7.167
O=c1[n-]c2ncncc2[nH]c1=O,-2.693
CCOc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,-8.09
CC(C)(C)C(=O)Oc1ccc([N+](=O)[O-])cc1,-6.571
Nc1ncnc2c1ncn2Cc1ccccc1,-2.709
CC(=O)OCCSCCOC(C)=O,-0.98
O=C1C([O-])=C(Br)C(=O)C([O-])=C1Br,-2.313
Nc1ccc(Nc2ccccc2)c2c1C(=O)c1ccccc1C2=O,-9.214
CC(C)=C(C)C(=O)[O-],-0.367
Nc1nn[nH]n1,-0.835
O=C([O-])CC=CCC(=O)[O-],-1.388
CC(CCC(C)C(=O)[O-])C(=O)[O-],-0.415
O=[N+]([O-])c1ccc(N=Nc2ccc(N(CCO)CCO)cc2Cl)cc1,-5.959
CC1=NN(c2ccccc2)C(=O)CC1,-1.55
CS(=O)(=O)C(S(C)(=O)=O)S(C)(=O)=O,-3.268
O=C(CO)Nc1ccccc1,-0.447
NC(=O)C1OC(=O)c2ccccc21,-2.134
O=P([O-])(Oc1ccc2ccccc2c1)Oc1ccc2ccccc2c1,-2.942
CCCCCCN1CCCC1=O,-1.101
CCCCc1c(C)[nH]c(N(C)C)nc1=O,-2.242
CCCCCN1C(=O)CCC1=O,-1.105
NC(=O)N(CCCO)N=Cc1ccc([N+](=O)[O-])o1,-2.596
Cn1c(=O)c2c([nH]c(=O)n2C)n(C)c1=O,-1.582
CCCCC(C(=O)[O-])[NH+](C)C,0.493
Cc1ccc([N-]S(=O)(=O)c2ccc(N)cc2)nn1,-2.637
CC(OC(C)C(N)=O)C(N)=O,-0.108
Cn1c(=O)c2c(ncn2CC=O)n(C)c1=O,-1.268
CCC1NC(=O)C(CC)NC1=O,-1.712
NC(=O)Nc1ncnc2[nH]cnc12,-2.754
CCCC1OCC(C)([N+](=O)[O-])CO1,-1.8
CC(=O)CC(=O)C(=O)[O-],0.291
Nc1ccc(S(=O)(=O)[N-]c2ncnc3nc[nH]c23)cc1,-4.349
CN(O)N=Nc1ccccc1,-1.526
Cn1cnc2c1c(=O)n(CCC(=O)[O-])c(=O)n2C,-0.897
O=[N+]([O-])c1ccc(Oc2c([N+](=O)[O-])cc([N+](=O)[O-])cc2[N+](=O)[O-])c([N+](=O)[O-])c1,-3.597
CCCc1nc(N)nc(N)n1,-0.916
CCC(=O)NC(=O)CC,-1.713
Nc1ccc(N=Nc2ccc(N)c3ccccc23)cc1,-6.521
Cc1cc(N(CCO)CCC#N)ccc1N=Nc1ccc([N+](=O)[O-])cc1,-6.722
C=CC1C[NH+]2C(OC)CC1CC2C(O)c1ccnc2ccccc12,-0.902
CC(=O)OCCOc1ccccc1,-1.977
CN(CCO)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,-6.366
O=C([O-])c1cc(-n2nc3ccccc3n2)ccc1O,-3.009
O=C(Nc1ccccc1)c1cc(O)c(O)c(O)c1,-2.089
CCCCCCCCCCCCCCCCCCNC(=O)C(C)O,-4.056
O=C([O-])CCS(=O)(=O)CCC(=O)[O-],-1.967
Cc1c(N)cccc1S(=O)(=O)[O-],-1.74
Nc1cc(S(=O)(=O)[O-])c(N)c(S(=O)(=O)[O-])c1,-0.069
O=P([O-])(O)CN(CP(=O)([O-])O)CP(=O)([O-])O,0.524
CCCCNC(=O)C(O)C(O)C(O)C(O)C(=O)NCCCC,-2.108
COC(C)C(NC=O)C(=O)[O-],-0.616
NC(=[NH2+])NCCCCCC(=O)[O-],-2.387
CCS(=O)(=O)C(C)Br,-0.461
O=c1[n-]c2c(=O)[nH]c(=O)[nH]c2c(=O)[nH]1,-5.456
O=C(OC1C2C=COC(OC3OC(CO)C(O)C(O)C3O)C2C2(CO)OC12)c1ccc(O)cc1,-1.927
CCCOC(=O)c1c(C(=O)[O-])cccc1[N+](=O)[O-],-2.347
CC(C)CCOC(=O)c1c(C(=O)[O-])cccc1[N+](=O)[O-],-3.069
CN(C(=N)N[N+](=O)[O-])[N+](=O)[O-],-0.61
CCC(C)NC(N)=S,-1.139
CCOC(=O)c1c(C(=O)[O-])cccc1[N+](=O)[O-],-1.916
CCCCOC(=O)c1c(C(=O)[O-])cccc1[N+](=O)[O-],-2.719
CC(SC(C)C(N)=O)C(N)=O,-0.924
CC(=O)CC(=O)OC1CCCCC1,-2.904
CCOC(=O)Cn1cnc2c1c(=O)n(C)c(=O)n2C,-1.539
O=c1[n-]c2c(=O)[nH]c(=S)[nH]c2[nH]c1=O,-2.23
CCOC(=O)C1C2C=CC(C2)C1C(=O)OCC,-1.828
CC(=CC(=O)[O-])SC(C)=CC(=O)[O-],-2.306
O=C(NC(C(=O)[O-])c1ccccc1)c1ccccc1,-2.246
CC(C)[c-]1c(=O)[nH]c(=O)[nH]c1=O,-1.456
Oc1cccc2scnc12,0.765
CC(=O)Nc1cccc(C(C)=O)c1,-1.623
O=S1(=O)N=C(Nc2ccccc2)c2ccccc21,-3.713
NC1=NS(=O)(=O)c2ccccc21,-2.454
CCC(=O)OCCCCCOC(=O)CC,-2.231
CCC(C)N1C(=O)c2ccccc2C1=O,-2.91
CCCN(CCC)C(=O)CCC(=O)OCC,-1.096
CC(C)(O)C(=O)OCCc1ccccc1,-1.62
O=S1CS(=O)CS(=O)C1,-2.143
N#CCC(=O)NCc1ccccc1,-2.065
CC(C)CC(C)OCC(O)CO,-1.25
Cn1c(=S)c2c(ncn2C)n(C)c1=O,-3.323
O=c1[nH]c2nc[nH]c(=O)c2[nH]1,-2.959
COC1/C=C\OC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CC[NH+](C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C/C(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,-2.769
CC1(C)OCC(C2OC3OC(C)(C)OC3C2OC(=O)c2ccccc2)O1,-3.301
O=C1OC(C(O)CO)C([O-])=C1Nc1ccc(S(=O)(=O)c2ccc(NC3=C([O-])C(C(O)CO)OC3=O)cc2)cc1,-5.15
S=P(N1CCOCC1)(N1CCOCC1)N1CCOCC1,-1.999
CCCOC(=O)CCOCC,-4.017
CCCCC(Br)C(=O)NC(N)=O,-2.856
Nc1cnc2c(N)nc(N)nc2n1,-2.902
N#CCC(=O)N1CCCCC1,-0.915
CCC(=O)NC(=O)CCl,-2.096
Cc1nc(C)c(C(=O)NN)cc1C(=O)NN,-0.395
CCOC(=O)C(O)C(O)C(O)C(O)C(=O)OCC,-1.069
Cc1cnc(N)[nH]c1=O,-1.495
Cc1cnc2[n-]cnc(=O)c2n1,-1.649
O=CC(NC(=O)OCc1ccccc1)C(O)C(O)C(O)CO,-1.74
CCCC1(CCC(C)C)C(=O)NC(=O)NC1=O,-2.595
N#CCC(=O)Nc1cccc(Cl)c1,-2.626
N#CCC(=O)Nc1ccc(Cl)cc1,-3.289
CCCCCCCNC(=O)C(O)C(O)C(O)C(O)CO,-1.923
CC1=NOC(=O)C1=NO,-0.539
NS(=O)(=O)CC([NH3+])C(=O)[O-],-3.846
Nc1nc(N)c2nc(N)[nH]c2n1,-1.5
N#CCC(=O)NN=CC=Cc1ccc([N+](=O)[O-])o1,-3.749
NC(=S)NN=CC=Cc1ccc([N+](=O)[O-])o1,-3.934
O=C(NN=CC=Cc1ccc([N+](=O)[O-])o1)c1ccncc1,-3.98
O=[N+]([O-])c1c([O-])c([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1Cl,-0.605
Nc1cnc2ncnc(N)c2n1,-3.59
Nc1nc2ncnc(N)c2nc1N,-3.345
Nc1nc(N)c2nc(N)c(N)nc2n1,-3.398
O=C([O-])CN[NH2+]CC(=O)[O-],-1.723
CCC(=O)NC(C)=O,-0.806
O=[N+]([O-])[N-]c1ccc([N+](=O)[O-])cc1,-2.0
CC1CCC/C=C\C2CC(O)CC2C(O)/C=C\C(=O)O1,-5.67
CCCOC(=O)C(C)OC(C)=O,-0.64
O=c1c(-c2ccc(O)c(O)c2)coc2cc(OC3OC(CO)C(O)C(O)C3O)cc(O)c12,-3.652
CC(C)C(SC(C(=O)[O-])C(C)C)C(=O)[O-],-1.757
CC(=N[N-]c1ccc([N+](=O)[O-])cc1[N+](=O)[O-])C(=O)[O-],-1.017
CC(=O)c1ccc(NC(=O)Nc2ccc(C(C)=O)cc2)cc1,-3.859
O=[N+]([O-])OCC(CO[N+](=O)[O-])(CO[N+](=O)[O-])[N+](=O)[O-],-2.545
NC(=S)NCNC(N)=S,-1.671
COC(=O)c1sccc1N,-1.895
CCCOC(=O)CO[N+](=O)[O-],-1.957
O=S(=O)([O-])c1cc(S(=O)(=O)[O-])c2c(N=Nc3cccc4ccccc34)c(O)ccc2c1,-0.339
CC(C)Nc1nc(Cl)nc(NC2CC2)n1,-3.519
CC(=O)Nc1nc(=S)ss1,-2.381
CNc1nc2cncnc2[nH]1,-1.827
CCCOC(=O)NCCC[NH+](C)C,0.679
O=c1[cH-]c(=O)[nH]cn1,-1.652
CC(Br)Br,-1.18
CC(C)C(NC(N)=O)C(=O)[O-],-1.532
CCC(C)C(NC(N)=O)C(=O)[O-],-2.095
CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,-6.203
CC(C)CCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC(C)C,-9.987
CCC(CC(CC)C(=O)[O-])C(=O)[O-],-1.09
S=c1ncc2nc[nH]c2[nH]1,-2.569
CC(C)CCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCC(C)C,-6.321
CC(=O)C1CC(C(=O)[O-])C1(C)C,-1.085
[NH3+]C(CSSc1ccccc1)C(=O)[O-],-2.661
CCCCCCCCCCCCCCCCNC(=O)c1cccnc1,-2.96
CCC(C)(NC=O)C(=O)[O-],-0.582
CCOC(=O)Nc1[n-]cnc2ncnc1-2,-2.94
CCS(=O)(=O)CCBr,-0.439
O=[N+]([O-])OCC(O[N+](=O)[O-])C(O)C(O[N+](=O)[O-])C(CO[N+](=O)[O-])O[N+](=O)[O-],-3.091
O=C([O-])CC(O)(C(=O)[O-])c1ccccc1,-1.127
Nc1ccc(O)c2c1C(=O)c1c(O)cc(Br)c(N)c1C2=O,-10.772
CS(=O)(=O)OCC(COS(C)(=O)=O)OS(C)(=O)=O,-2.191
CSc1nc2cncnc2[nH]1,-2.033
CN(C)C(=O)Nc1ccc(SC(F)(F)Cl)c(Cl)c1,-0.635
CSc1ncc2nc[nH]c2n1,-2.547
Cn1c(=O)[nH]c2[nH]c(=O)n(C)c2c1=O,-2.441
Cc1cnc2c(=O)nc[n-]c2n1,-1.563
CCC(O)OCCCOC,0.829
O=C1c2cccc(S(=O)(=O)[O-])c2C(=O)c2cccc(Cl)c21,0.19
CC(C)C(C(=O)[O-])C(C)C(=O)[O-],-1.435
O=C([O-])CSC(c1ccccc1)(c1ccccc1)c1ccccc1,-4.302
CC(C)C(O)C(C)(C)C(=O)[O-],-0.897
Clc1cc2c(cc1Cl)Oc1c(cc(Cl)c(Cl)c1Cl)O2,-9.473
Cc1ncc(CNC(N)=O)c(N)n1,-2.258
COc1ncc2nc[nH]c2n1,-1.46
O=C(NN=CC=Cc1ccc([N+](=O)[O-])o1)c1ccc(Br)o1,-5.072
NC(=[NH2+])Nc1nc2ccccc2o1,-2.765
CCOC(=O)C(C)NC(=O)c1ccco1,-1.105
COc1cc([N+](=O)[O-])ccc1N=Nc1ccc(N(CCO)CCO)cc1C,-5.348
Cc1cc(N(CCO)CCO)ccc1N=Nc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],-6.0
CC(=O)c1cccc(NC(N)=O)c1,-1.874
Cc1[n-]n(-c2ccc([N+](=O)[O-])cc2)c(=O)c1[N+](=O)[O-],-2.332
O=C([O-])COc1cccc(OCC(=O)[O-])c1OCC(=O)[O-],-1.363
CCOC(=O)NC(=O)CC(=O)NC(=O)OCC,-0.993
O=C([S-])CCCCCCC(=O)[S-],-2.235
Cc1cnns1,0.096
N#CCC(=O)Nc1ccccc1Cl,-2.298
O=C([S-])c1cccnc1,-1.38
CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,-0.883
CC(C)c1nc(C(=O)[O-])c(C(=O)[O-])[nH]1,-1.792
CC1(C)C2CCC1(C)C(O)C2[NH3+],-1.229
Cc1cc(=O)n(-c2ccccc2)n1-c1ccccc1,-3.097
CC(CCCC(C)C(=O)[O-])C(=O)[O-],-0.932
CN1C(C(=O)[O-])CCC1C(=O)[O-],-0.443
NC(=O)c1cc(O)ccc1O,-1.683
CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(C7=CC(=O)OC7)C(O)CC65O)C4)OC3C)OC2C)CC(O)C1O,-2.901
CC(COC=O)OC=O,-3.186
CCCCC1(C)C(=O)NC(=O)NC1=O,-2.042
CC(C)CC1(C)C(=O)NC(=O)NC1=O,-2.042
O=S(=O)([O-])c1cc(Br)cc2cccnc12,-2.558
O=S(=O)([O-])C(S(=O)(=O)[O-])S(=O)(=O)[O-],-2.486
c1ccc(N2CCSCC2)cc1,-1.254
Cn1c(=O)[nH]c(=O)c2[nH]c(=O)n(C)c21,-2.568
O=S1(=O)c2ccccc2S(=O)(=O)c2cc([O-])ccc21,0.416
O=c1oc2ccccc2c([O-])c1C1CC(c2ccc(-c3ccccc3)cc2)Cc2ccccc21,-7.157
O=C1CCCCCNC(=O)CCCCCNC(=O)CCCCCN1,-1.562
Nc1ccc(S(N)(=O)=O)cn1,-1.217
FC(F)(F)c1cccc(C(c2ccccc2)(c2ccccc2)n2ccnn2)c1,-8.384
Nc1cccc2c(O)c(S(=O)(=O)[O-])ccc12,-2.318
CCCCC(CC)C(=O)NC(N)=O,-2.668
CCc1nc(C(=O)[O-])c(C(=O)[O-])[nH]1,-2.834
CCCc1nc(C(=O)[O-])c(C(=O)[O-])[nH]1,-2.19
CCCC(=O)CC(=O)C(=O)[O-],-0.619
CCCCC(=O)CC(=O)C(=O)[O-],-0.957
CC1CCC(C(N)=O)CC1,-2.172
O=C(Nc1ccc(S(=O)(=O)[O-])cc1)c1cc2ccccc2cc1O,-2.592
CCN(CCO)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,-5.699
Cn1nnnc1SSc1nnnn1C,-1.76
COc1cc2oc(C)cc(=O)c2c(OC)c1OC,-1.574
O=C([O-])CS(=O)(=O)CCS(=O)(=O)CC(=O)[O-],-1.732
O=C([O-])CCC(=O)NC(Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1)C(=O)[O-],-1.965
Cc1noc(C)c1NS(=O)(=O)c1ccc(N)cc1,-3.184
CCCCN(C(=N)N[N+](=O)[O-])[N+](=O)[O-],-1.71
Cc1cc(N(CCO)CCO)ccc1N=Nc1c(Cl)cc([N+](=O)[O-])cc1[N+](=O)[O-],-6.301
O=c1cnc2cnc(=O)[nH]c2[nH]1,-2.361
CCCCCCCCCCCCCCCCOC(=O)c1cccnc1,-3.427
CCOC(=O)CNC(=O)c1ccco1,-0.931
CC(C)CCC1(C)C(=O)NC(=O)NC1=O,-2.424
CCOC(CN(CC(OCC)OCC)N=O)OCC,-1.606
CCOC(C[NH2+]CC(OCC)OCC)OCC,0.126
N#Cc1ccccc1S(=O)(=O)Nc1ccccc1,-2.935
CCCCN(CCC#N)c1ccc(N=Nc2ccc([N+](=O)[O-])cc2)cc1,-7.699
CC1CCCCC1(O)C(=O)[O-],-0.898
CCC1CCC2(CCC(CC)O2)O1,-1.846
CCCC(=NOCC)C1=C([O-])CC(CC(C)SCC)CC1=O,-4.117
CCC1(C)C(=O)NC(=O)N1CN1C(=O)NC(=O)C1(C)CC,-2.518
CCCCCCOC(=O)C(C)OC(C)=O,-0.855
CC(CCCCCCCCC(=O)[O-])CC(=O)[O-],-3.388
CNC(=O)c1ncnc2[nH]cnc12,-2.364
COc1ccc(C(=O)[O-])c([N+](=O)[O-])c1OC,-2.356
O=[N+]([O-])c1cc(C(F)(F)F)c(Cl)c([N+](=O)[O-])c1Nc1ncc(C(F)(F)F)cc1Cl,-5.422
CCC([NH3+])C(=O)NC(CC)C(=O)NC(CC)C(=O)NC(CC)C(=O)NC(CC)C(=O)NC(CC)C(=O)[O-],-2.682
O=C1OC(c2ccc(O)c(-c3ccccc3)c2)(c2ccc(O)c(-c3ccccc3)c2)c2ccccc21,-3.559
CC1(OO)NC(=O)NC1O,-0.597
CCCCCCCCCC(=O)CC(=O)C(=O)[O-],-3.083
COC(=O)C(N)Cc1cc(I)c(Oc2cc(I)c(O)c(I)c2)c(I)c1,-3.668
CCCCC1NC(=O)NC1=O,-1.495
CC(C)([NH2+]CC[NH2+]C(C)(C)C(=O)[O-])C(=O)[O-],-2.065
C=C(C)C(CC(=O)[O-])C(=O)[O-],-0.321
CON=C(Cc1cccnc1)c1ccc(Cl)cc1Cl,-3.294
CCOC(=O)C(C)=CC(=O)[O-],-1.026
CCC(SSC(CC)C(=O)[O-])C(=O)[O-],-0.962
O=C(NN=CC=Cc1ccc([N+](=O)[O-])o1)C(Cl)Cl,-4.164
NC(=O)N(CCO)N=CC=Cc1ccc([N+](=O)[O-])o1,-3.11
CC(Br)C(C)(Br)C(=O)[O-],-1.394
CC(CC(=O)[O-])C(=O)Nc1ccccc1,-1.237
O=C(NN=CC=Cc1ccc([N+](=O)[O-])o1)c1ccc([N+](=O)[O-])o1,-4.342
Cn1c(=O)[n-]c2c(=O)[nH]c(=O)[nH]c2c1=O,-4.624
O=C(NN=CC=Cc1ccc([N+](=O)[O-])o1)Nc1ccccc1,-4.088
O=C(NN=Cc1ccc([N+](=O)[O-])o1)c1cccc([N+](=O)[O-])c1,-4.992
Cn1c(=O)[n-]c2c(=O)n(C)c(=O)n(C)c2c1=O,-3.764
Cn1c(=O)c2c(c(=O)n(C)c(=O)n2C)n(C)c1=O,-2.939
O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(CON=C(c2ccc(Cl)cc2)C2CC2)cc1,-8.685
COc1nc(C)nc(NC(=O)[N-]S(=O)(=O)c2ccccc2CCC(F)(F)F)n1,-4.16
CC12CCC(C(=O)N(O)C1=O)C2(C)C,-0.278
CCOC(=O)C1CC(=O)C(=C([O-])C2CC2)C(=O)C1,-4.955
NC(=O)C(=O)N(CCO)N=CC=Cc1ccc([N+](=O)[O-])o1,-3.404
CCC(=O)n1ncc2c(=O)[nH]cnc21,-2.807
O=C(c1ccccc1)n1ncc2c(=O)[nH]cnc21,-4.234
O=[N+]([O-])c1ccc(NN=CC=Cc2ccc([N+](=O)[O-])o2)c([N+](=O)[O-])c1,-5.064
CCCC(=O)n1ncc2c(=O)[nH]cnc21,-3.273
COC(=O)Nc1ncnc2nc[nH]c12,-2.49
CN1C(=O)NCc2c1ncn2C,-1.34
CCN(CC)C(=O)CCC(=O)OCn1ncc2c(=O)[nH]cnc21,-0.988
CC(=O)OCn1ncc2c(=O)[nH]cnc21,-2.555
O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccccc1,-4.052
O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccnc1,-3.465
CCC(S(=O)(=O)CC)S(=O)(=O)CC,-1.461
CCCCCCCCCCCCN1CC(C(=O)OC)CC1=O,-4.376
O=C([O-])CCCCCCCC(C(=O)[O-])(c1ccccc1)c1ccccc1,-3.939
O=C([O-])CCCCCC(C(=O)[O-])(c1ccccc1)c1ccccc1,-3.497
O=C(NC(=O)c1c(F)cccc1F)Nc1cc(Cl)c(OC(F)(F)C(F)C(F)(F)F)cc1Cl,-6.93
COc1cc(OC)nc(NC(=O)[N-]S(=O)(=O)c2ncccc2C(F)(F)F)n1,-2.288
CCCCCCCC(O)C(O)C(=O)[O-],-2.356
O=c1sc2ccccc2c([O-])c1C1CC(c2ccc(-c3ccc(Br)cc3)cc2)Cc2ccccc21,-6.141
CCCCCCCCCC(O)C(O)C(=O)[O-],-3.521
Cc1nc(Br)[nH]c1[N+](=O)[O-],-1.791
Nc1cc(C(=O)[O-])ccc1S(=O)(=O)[O-],-2.434
O=[N+]([O-])c1ccc(NS(=O)(=O)c2ccc(Cl)c(C(F)(F)F)c2)c(Cl)c1,-2.156
Cc1cccc([N-]S(=O)(=O)c2ccc(N)cc2)[n+]1[O-],-5.747
CC(=O)Nc1nc2c(ncn2COCCO)c(=O)[nH]1,-1.919
O=C([O-])CCCCCCC(C(=O)[O-])(c1ccccc1)c1ccccc1,-3.92
FC(F)C(F)(F)OCC(Cn1cncn1)c1ccc(Cl)cc1Cl,-3.378
NC(=O)C(=O)N(CCO)N=Cc1ccc([N+](=O)[O-])o1,-3.055
CCCCCCN1CC(C(=O)[O-])CC1=O,-1.456
NNC(=[NH2+])c1ncnc2[nH]cnc12,-2.753
O=c1[nH]c(=O)c2c([nH]1)[nH]c(=O)n2CO,-1.899
Cc1nn(-c2cc(NS(C)(=O)=O)c(Cl)cc2Cl)c(=O)n1C(F)F,-2.696
O=CC1OC2OC(C(Cl)(Cl)Cl)OC2C1O,-2.045
O=NN(CCCl)C(=O)NCCC(SCC(=O)[O-])n1cc(F)c(=O)[nH]c1=O,-1.519
Cn1nc(-c2cc(OCC(=O)[O-])c(Cl)cc2F)c(Cl)c1OC(F)F,-5.586
NC(=O)NC1(N)NC(=O)N=C1N,-1.838
CCCCCCCCCCCCCCCCCCNC(=O)c1cccnc1,-3.193
CCCC(=O)c1c(C)cc(C)c(C2CC(=O)C(C(CC)=NOCC)=C([O-])C2)c1C,-4.763
COc1cc(OC)nc(Oc2cccc(Oc3nc(OC)cc(OC)n3)c2C(=O)ON=C(c2ccccc2)c2ccccc2)n1,-5.241
[N]c1ncnc2c1ncn2C1OC(COP(=O)([O-])OP(=O)([O-])OP(=O)([O-])O)C(O)C1O,0.2948
[C]CN(C[C])C(=O)c1cccnc1,0.749
[C]C(=O)[N-]c1nnc(S([N])(=O)=O)s1,-2.3556
[C]N([C])c1ccc2nc3ccc(N([C])[C])cc3[s+]c2c1,-0.8655
[C]c1cc(OC(=O)N([C])[C])n(-c2ccccc2)n1,-2.0886
[C]N([C])CCN(Cc1ccccc1)c1ccccn1,-2.6383
[N]c1ccc2cc3ccc([N])cc3nc2c1,0.3783
c1ccc2n[nH]nc2c1,-0.7794
[N]C(=O)c1cnccn1,-0.9142
O=NC1CCCCC1,-0.7984
[N]c1nc([N])nc([N])n1,-1.5916
[C]c1ccnc([N-]S(=O)(=O)c2ccc([N])cc2)n1,-3.1168
[N]C(Cc1cccs1)C(=O)[O-],-0.8356
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC=NS2(=O)=O,-0.8186
[C]Cn1cc(C(=O)[O-])c(=O)c2ccc([C])nc21,-3.3659
[C]COc1ccc2nc(S([N])(=O)=O)sc2c1,-3.8101
[C]c1cc([N-]S(=O)(=O)c2ccc([N])cc2)nc([C])n1,-2.2372
[C]CC1C[NH+]2CCC1CC2C(O)c1ccnc2ccc(O[C])cc12,-3.0514
[NH3+]C(Cc1[nH]nc2ccccc12)C(=O)[O-],-1.4091
C[NH+](C)CCc1ccc(O)cc1,-1.373
[C]CN(C[C])c1nc(Cl)nc(N(C[C])C[C])n1,-4.4112
[C]C(O)Cn1cnc2c1c(=O)n([C])c(=O)n2[C],0.623
[C]COC(=O)c1cccnc1,-0.4313
O=c1nc[n-]c2nccnc12,-1.4716
[C]c1cc([C])nc([N])n1,-0.4884
[C]CNc1nc(NC([C])[C])nc(S[C])n1,-3.0365
[C]c1cnc2cncnc2n1,0.0571
[C]CNc1nc([N])nc(Cl)n1,-2.4135
[C]C[n+]1c(-c2ccccc2)c2cc([N])ccc2c2ccc([N])cc21,-1.2948
[C]Oc1nc(NC([C])[C])nc(NC([C])[C])n1,-2.4777
[C]c1cnc2c(ccc3c([C])c([C])cnc32)c1[C],-5.19445
[C][n+]1ccc(-c2cc[n+]([C])cc2)cc1,0.4349
[C]CN(C[C])c1nc(Cl)nc(NC([C])[C])n1,-3.7849
[C]n1cnc2nc(Cl)nc(Cl)c21,-1.1522
O=c1ncc2[nH]cnc2[nH]1,-1.7136
O=NC1C(=O)C=Cc2ccccc21,-2.9374
[C]Nc1nc(NC([C])[C])nc(O[C])n1,-1.7509
[C]c1ccnc2c1ccc1c([C])ccnc12,-3.9686
[C]Oc1cc([N-]S(=O)(=O)c2ccc([N])cc2)nc([C])n1,-2.543
[C]c1cnc([N-]S(=O)(=O)c2ccc([N])cc2)nc1[C],-3.1435
[C]Sc1nc(N=[N+]=[N-])nc(NC([C])[C])n1,-3.6124
[C]CNc1nc(Cl)nc(NC([C])([C])[C])n1,-4.4024
[C]c1nc2c(c(=O)[nH]c(=O)n2[C])n1[C],-0.5432
O=NCc1ccc([N+](=O)[O-])o1,-2.1934
[C]C(=O)CCCCn1c(=O)c2c(ncn2[C])n([C])c1=O,-0.558
[C]Sc1nc(NC([C])[C])nc(NC([C])[C])n1,-3.8642
[N]c1nc2c(O)cccc2s1,-1.9196
[C]Oc1ccc(C(O)(c2cncnc2)C2CC2)cc1,-2.5959
NC(=Nc1cccc2ccccc12)[NH+]=C(N)N,-2.3151
Oc1nc2ccccc2nc1O,-2.812
O=c1cccc2[nH]ccnc1-2,-1.3468
[C]CCCNC(=O)n1c(NC(=O)O[C])nc2ccccc21,-4.8831
[C]NC(=O)N([C])c1nc2ccccc2s1,-3.5741
[C]Nc1ncc2nccnc2n1,-1.7124
[C]C(O)C(O)c1cnc2[n-]c([N])nc(=O)c2n1,-2.5301
[C]CNc1nc(NC([C])C([C])[C])nc(S[C])n1,-3.7082
[C]Cn1cnc2c1c(=O)n([C])c(=O)n2[C],-0.7544
[C]n1cnc2nccnc2c1=O,-1.0549
[C]CS(=O)(=O)c1nnc(N([C])C(=O)N[C])s1,-1.945
[C]CNc1nc(NC([C])([C])[C])nc(O[C])n1,-3.2388
[C]COc1cc(OP(=S)(O[C])O[C])nc(C[C])n1,-3.8638
[C]N([C])c1ncc2nccnc2n1,0.3586
[C]c1cccc2sc3nncn3c12,-2.0729
Cc1ccc(NC([O-])=NC(C)(C)c2ccccc2)cc1,-5.3495
[C]c1cc([C])nc(Nc2ccccc2)n1,-3.2166
[C]C([C])([C])C(O)C(Oc1ccc(Cl)cc1)n1cncn1,-3.3918
[C]CC(=O)N(c1ccccc1)C1(CO[C])CC[NH+](CCc2cccs2)CC1,-3.7064
[C]C([C])C(O)(c1ccc(OC(F)(F)F)cc1)c1cncnc1,-3.4377
S=c1nc[n-]c2nccnc12,-2.6471
[C]CCC(Cn1cncn1)c1ccc(Cl)cc1Cl,-3.5903
CN=C([O-])Sc1ccc(OS(C)(=O)=O)cc1,-2.7359
[C]C(Oc1ccc(Oc2ncc(C(F)(F)F)cc2Cl)cc1)C(=O)[O-],-3.9209
[C]CCCCCCCOC(=O)c1cccnc1,-3.0929
[C]c1cc([C])nc(C([N])=O)n1,0.1216
[C]OC(=O)c1ccccc1S(=O)(=O)[N-]C(=O)Nc1nc([C])cc([C])n1,-3.1291
